Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,Nature,Reporting Type,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),520,Nauru,2015,0.0000000000000000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,FAO Estimate,E,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),524,Nepal,2015,41.5907220090687000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),528,Netherlands,2015,10.8290293855744000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),531,Curaçao,2015,0.1576576576576580,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,FAO Estimate,E,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),533,Aruba,2015,2.3333333333333300,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,FAO Estimate,E,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),534,Sint Maarten (Dutch part),2015,10.8823529411765000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,FAO Estimate,E,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),535,"Bonaire, Sint Eustatius and Saba",2015,5.9316770186335400,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,FAO Estimate,E,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),540,New Caledonia,2015,45.8708971553610000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,FAO Estimate,E,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),543,Oceania (exc. Australia and New Zealand),2015,76.7071873021929000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,"Aggregate, may include official, semi-official, estimated or calculated data",NA,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),548,Vanuatu,2015,36.2838392124692000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),554,New Zealand,2015,37.3955033990354000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),558,Nicaragua,2015,32.4707495429616000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),562,Niger,2015,0.9013973316491670,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),566,Nigeria,2015,24.6422807075332000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),570,Niue,2015,72.3846153846154000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),574,Norfolk Island,2015,12.2500000000000000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,FAO Estimate,E,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),578,Norway,2015,39.9210850801480000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),580,Northern Mariana Islands,2015,64.1086956521739000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),581,United States Minor Outlying Islands,2015,NaN,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,No data,N,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),583,Micronesia (Federated States of),2015,91.8142857142857000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),584,Marshall Islands,2015,52.2222222222222000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),585,Palau,2015,89.1086956521739000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),586,Pakistan,2015,5.1014425072644200,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),591,Panama,2015,57.4510357815443000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),598,Papua New Guinea,2015,79.5486924789118000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),600,Paraguay,2015,44.0446513969293000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),604,Peru,2015,57.1832265625000000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),608,Philippines,2015,23.5239963779052000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),612,Pitcairn,2015,74.4680851063830000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,FAO Estimate,E,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),616,Poland,2015,30.7652111434077000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),620,Portugal,2015,36.1549948911420000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),624,Guinea-Bissau,2015,71.9135846372688000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,FAO Estimate,E,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),626,Timor-Leste,2015,62.4142568930733000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),630,Puerto Rico,2015,55.6798196166855000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),634,Qatar,2015,0.0000000000000000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,FAO Estimate,E,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),638,Réunion,2015,38.2629482071713000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),642,Romania,2015,29.9937413073713000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),643,Russian Federation,2015,49.7610630114301000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),646,Rwanda,2015,10.9444669639238000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,FAO Estimate,E,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),652,Saint Barthélemy,2015,8.0952380952380900,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,FAO Estimate,E,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),654,Saint Helena,2015,5.1282051282051300,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,FAO Estimate,E,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),659,Saint Kitts and Nevis,2015,42.3076923076923000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,FAO Estimate,E,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),660,Anguilla,2015,61.1111111111111000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,FAO Estimate,E,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),662,Saint Lucia,2015,34.0491803278688000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),663,Saint Martin (French Part),2015,23.3962264150943000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,FAO Estimate,E,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),666,Saint Pierre and Miquelon,2015,5.7826086956521700,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,FAO Estimate,E,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),670,Saint Vincent and the Grenadines,2015,73.1794871794872000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),674,San Marino,2015,16.6666666666667000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,FAO Estimate,E,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),678,Sao Tome and Principe,2015,57.2916666666667000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),682,Saudi Arabia,2015,0.4544841349217790,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,FAO Estimate,E,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),686,Senegal,2015,42.9447878252740000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),688,Serbia,2015,31.0945575120055000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),690,Seychelles,2015,73.2608695652174000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),694,Sierra Leone,2015,36.4855915766140000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),702,Singapore,2015,23.2318758815233000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),703,Slovakia,2015,39.9681793602596000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),704,Viet Nam,2015,45.3505982520076000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),705,Slovenia,2015,61.9582377647374000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),706,Somalia,2015,10.1440207861766000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),710,South Africa,2015,14.2051208071948000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),716,Zimbabwe,2015,45.6893628021197000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),722,Small island developing States (SIDS),2015,73.4368734032893000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,"Aggregate, may include official, semi-official, estimated or calculated data",NA,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),724,Spain,2015,37.1275324670126000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),728,South Sudan,2015,11.3292070979691000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),729,Sudan,2015,10.2911086126168000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),732,Western Sahara,2015,2.4988721804511300,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,FAO Estimate,E,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),738,Sub-Saharan Africa (inc. Sudan),2015,27.2225179833900000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,"Aggregate, may include official, semi-official, estimated or calculated data",NA,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),740,Suriname,2015,97.7671153846154000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),744,Svalbard and Jan Mayen Islands,2015,0.0000000000000000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),746,Northern Africa (exc. Sudan),2015,1.5431859023148100,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,"Aggregate, may include official, semi-official, estimated or calculated data",NA,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),747,Northern Africa and Western Asia,2015,4.5897671026777100,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,"Aggregate, may include official, semi-official, estimated or calculated data",NA,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),748,Eswatini,2015,28.5755813953488000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),752,Sweden,2015,68.6946060739977000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),753,Eastern and South-Eastern Asia,2015,29.8354389067242000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,"Aggregate, may include official, semi-official, estimated or calculated data",NA,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),756,Switzerland,2015,31.6810912035631000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),760,Syrian Arab Republic,2015,2.8431084245493700,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),762,Tajikistan,2015,3.0391238561856000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),764,Thailand,2015,39.2667697547417000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),768,Togo,2015,22.5054237911381000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),772,Tokelau,2015,0.0000000000000000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,FAO Estimate,E,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),776,Tonga,2015,12.4305555555556000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),780,Trinidad and Tobago,2015,44.8908382066277000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),784,United Arab Emirates,2015,4.4677555618135700,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,FAO Estimate,E,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),788,Tunisia,2015,4.4739958805355300,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),792,Turkey,2015,28.1048036069280000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),795,Turkmenistan,2015,8.7821590449641400,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,FAO Estimate,E,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),796,Turks and Caicos Islands,2015,11.0736842105263000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,FAO Estimate,E,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),798,Tuvalu,2015,33.3333333333333000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),800,Uganda,2015,12.6878116896070000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),804,Ukraine,2015,16.6704068773844000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),807,North Macedonia,2015,39.4290245836638000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,FAO Estimate,E,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),818,Egypt,2015,0.0486413179968858,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),826,United Kingdom of Great Britain and Northern Ireland,2015,13.0409622618113000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
